"77","0","3a","0","0","0","2001","98","1070","K 45/07"
"77","0","7a","0","0","0","2001","98","1070","K 45/07"
"77","0","7b","0","0","0","2001","98","1070","K 45/07"
"32","0","1","0","0","0","1997","78","483","K 45/07"
"42","0","2","0","0","0","1997","78","483","K 45/07"
"181","0","0","0","0","0","1997","78","483","K 45/07"
"80","3","0","0","0","0","2001","98","1070","K 45/07"
"176","0","1","0","0","0","1997","78","483","K 45/07"
"2","0","2","4","0","0","2001","100","1082","K 45/07"
"80a","0","0","0","0","0","2001","98","1070","K 45/07"
"80b","0","0","0","0","0","2001","98","1070","K 45/07"
"80c","0","0","0","0","0","2001","98","1070","K 45/07"
"80d","0","0","0","0","0","2001","98","1070","K 45/07"
"110","2","0","0","0","0","2001","98","1070","K 45/07"
"80a-80d","0","0","0","0","0","2001","98","1070","K 45/07"
"110","2","0","0","0","0","2001","98","1070","K 45/07"
"80a-80d","0","0","0","0","0","2001","98","1070","K 45/07"
"110","2","0","0","0","0","2001","98","1070","K 45/07"
"31","0","3","0","0","0","1997","78","483","K 45/07"
"130","0","0","0","0","0","2001","98","1070","K 45/07"
"0","0","2","0","0","0","1997","78","483","K 45/07"
"130","1","0","0","0","0","2001","98","1070","K 45/07"
"130","3","0","0","0","0","2001","98","1070","K 45/07"
"80a-","0","0","0","0","0","2001","98","1070","K 45/07"
"80d","0","0","0","0","0","2001","98","1070","K 45/07"
"80","2f","0","0","0","0","2001","98","1070","K 45/07"
"80","2h","0","0","0","0","2001","98","1070","K 45/07"
"80","2g","0","0","0","0","2001","98","1070","K 45/07"
"39","0","1","3","0","0","1997","102","643","K 45/07"
"80a-80c","0","0","0","0","0","2001","98","1070","K 45/07"
"178","0","0","0","0","0","1997","78","483","K 45/07"
"37","2-4","0","0","0","0","2001","98","1070","K 45/07"
"37","4a","0","0","0","0","2001","98","1070","K 45/07"
"65","1","0","0","0","0","2002","240","2052","K 45/07"
"56","1","0","0","0","0","2001","98","1070","K 45/07"
"77","1-3a","0","0","0","0","2001","98","1070","K 45/07"
"77","0","0","0","0","0","2001","98","1070","K 45/07"
"77","7a","0","0","0","0","2001","98","1070","K 45/07"
"77","7b","0","0","0","0","2001","98","1070","K 45/07"
"130","2","0","0","0","0","2001","98","1070","K 45/07"
"130","1","0","0","0","0","2001","98","1070","K 45/07"
"40","0","0","0","0","0","2001","98","1070","K 45/07"
"24","0","0","0","0","0","2001","98","1070","K 45/07"
"25","0","0","0","0","0","2001","98","1070","K 45/07"
"9","0","0","0","0","0","1997","78","483","K 45/07"
"178","0","1","0","0","0","1997","78","483","K 45/07"
"37","2","0","0","0","0","2001","98","1070","K 45/07"
"37","3","0","0","0","0","2001","98","1070","K 45/07"
"0","2","0","0","0","0","2001","98","1070","K 45/07"
"0","3","0","0","0","0","2001","98","1070","K 45/07"
"0","4","0","0","0","0","2001","98","1070","K 45/07"
"77","1","0","0","0","0","2001","98","1070","K 45/07"
"77","2","0","0","0","0","2001","98","1070","K 45/07"
"77","2a","0","0","0","0","2001","98","1070","K 45/07"
"77","3","0","0","0","0","2001","98","1070","K 45/07"
"77","3a","0","0","0","0","2001","98","1070","K 45/07"
"77","l-3a","0","0","0","0","2001","98","1070","K 45/07"
"10","0","0","0","0","0","1997","78","483","K 45/07"
"45","0","1","0","0","0","1997","78","483","K 45/07"
"173","0","0","0","0","0","1997","78","483","K 45/07"
"180","0","2","0","0","0","1997","78","483","K 45/07"
"0","1","0","0","0","0","2001","98","1070","K 45/07"
"0","3","0","0","0","0","2001","98","1070","K 45/07"
"80a","1-5","0","0","0","0","2001","98","1070","K 45/07"
"80b","1-6","0","0","0","0","2001","98","1070","K 45/07"
"80c","0","0","0","0","0","2001","98","1070","K 45/07"
"80d","1","0","0","0","0","2001","98","1070","K 45/07"
"80d","2","0","0","0","0","2001","98","1070","K 45/07"
"80","2f","0","0","0","0","2001","98","1070","K 45/07"
"80","2g","0","0","0","0","2001","98","1070","K 45/07"
"80a","0","0","0","0","0","2001","98","1070","K 45/07"
"80b","0","0","0","0","0","2001","98","1070","K 45/07"
"80c","0","0","0","0","0","2001","98","1070","K 45/07"
"80d","0","0","0","0","0","2001","98","1070","K 45/07"
"80","2h","0","0","0","0","2001","98","1070","K 45/07"
"80","2g","0","0","0","0","2001","98","1070","K 45/07"
"80-80c","0","0","0","0","0","2001","98","1070","K 45/07"
"7","0","0","0","0","0","1997","78","483","K 45/07"
"186","0","0","0","0","0","1997","78","483","K 45/07"
"38","0","0","4","0","0","1997","102","643","K 45/07"
"0","29","2","34","0","0","2006","72","720","K 45/07"
"0","29","","34","0","0","2006","72","720","K 45/07"
"10","0","1","0","0","0","1997","78","483","K 45/07"
"45","0","1","0","0","0","1997","78","483","K 45/07"
"173","0","0","0","0","0","1997","78","483","K 45/07"
"180","0",". 2","0","0","0","1997","78","483","K 45/07"
"130","1-3","0","0","0","0","2001","98","1070","K 45/07"
"1","2","0","0","0","0","2001","98","1070","K 45/07"
"1","3","0","0","0","0","2001","98","1070","K 45/07"
"45","0","1","0","0","0","1997","78","483","K 45/07"
"173","0","0","0","0","0","1997","78","483","K 45/07"
"180","0","0","0","0","0","1997","78","483","K 45/07"
"55","3","0","0","0","0","2001","98","1070","K 45/07"
"75","0","0","0","0","0","2001","98","1070","K 45/07"
"77","6","0","0","0","0","2001","98","1070","K 45/07"
"84","3","0","0","0","0","2001","98","1070","K 45/07"
"80","2g","0","0","0","0","2001","98","1070","K 45/07"
"80a","1-5","0","0","0","0","2001","98","1070","K 45/07"
"80b","1-6","0","0","0","0","2001","98","1070","K 45/07"
"80c","0","0","0","0","0","2001","98","1070","K 45/07"
"80d","1-2","0","0","0","0","2001","98","1070","K 45/07"
"110","2","0","0","0","0","2001","98","1070","K 45/07"
"80","2f","0","0","0","0","2001","98","1070","K 45/07"
"80","2f","0","0","0","0","2001","98","1070","K 45/07"
"80","2g","0","0","0","0","2001","98","1070","K 45/07"
"37","2","0","0","0","0","2001","98","1070","K 45/07"
"37","3","0","0","0","0","2001","98","1070","K 45/07"
"37","4","0","0","0","0","2001","98","1070","K 45/07"
"37","4a","0","0","0","0","2001","98","1070","K 45/07"
"28","0","0","0","0","0","1918","1","1","K 45/07"
"38","0","0","0","0","0","1918","1","1","K 45/07"
"16","0","0","0","0","0","1917","1","1","K 45/07"
"20","0","0","0","0","0","1917","1","1","K 45/07"
"25","0","0","0","0","0","1917","1","1","K 45/07"
"27","0","0","0","0","0","1917","1","1","K 45/07"
"76","0","0","0","0","0","1997","78","483","K 45/07"
"71","0","0","0","0","0","1928","12","93","K 45/07"
"24","0","3","0","0","0","2007","65","437","K 45/07"
"193","0","0","0","0","0","1997","78","483","K 45/07"
"8","0","0","0","0","0","2001","98","1070","K 45/07"
"92","0","1","0","0","0","1997","78","483","K 45/07"
"38","5","0","0","0","0","2001","98","1070","K 45/07"
"7","0","0","0","0","0","1997","78","483","K 45/07"
"38","1","0","3","0","0","2001","98","1070","K 45/07"
"0","50","4","0","0","0","1997","78","483","K 45/07"
"38","0","0","0","0","0","2001","98","1070","K 45/07"
"45","0","0","0","0","0","1997","78","483","K 45/07"
"29-30","0","0","0","0","0","1994","7","25","K 45/07"
"22","5","0","0","0","0","2001","98","1070","K 45/07"
"23","1","0","0","0","0","2001","98","1070","K 45/07"
"24","1","0","0","0","0","2001","98","1070","K 45/07"
"25","1","0","0","0","0","2001","98","1070","K 45/07"
"27","1","0","0","0","0","2001","98","1070","K 45/07"
"27","2","0","0","0","0","2001","98","1070","K 45/07"
"23","0","0","0","0","0","2001","98","1070","K 45/07"
"24","0","0","0","0","0","2001","98","1070","K 45/07"
"27","0","0","0","0","0","2001","98","1070","K 45/07"
"178","0","0","0","0","0","1997","78","483","K 45/07"
"180","0","0","0","0","0","1997","78","483","K 45/07"
"181","0","0","0","0","0","1997","78","483","K 45/07"
"37","0","0","0","0","0","2001","98","1070","K 45/07"
"8","1","0","0","0","0","2001","98","1070","K 45/07"
"8","2","0","0","0","0","2001","98","1070","K 45/07"
"32","0","0","0","0","0","2001","98","1070","K 45/07"
"40","3","0","0","0","0","2001","98","1070","K 45/07"
"37","4b","0","0","0","0","2001","98","1070","K 45/07"
"91","3","0","0","0","0","2001","98","1070","K 45/07"
"91","4","0","0","0","0","2001","98","1070","K 45/07"
"91","3","0","0","0","0","2001","98","1070","K 45/07"
"91","4","0","0","0","0","2001","98","1070","K 45/07"
"36-38","0","0","0","0","0","2001","98","1070","K 45/07"
"412","1","0","0","0","0","2001","98","1070","K 45/07"
"56","0","0","0","0","0","2001","98","1070","K 45/07"
"56","3","0","0","0","0","2001","98","1070","K 45/07"
"10","0","1","0","0","0","1997","78","483","K 45/07"
"63","0","0","0","0","0","2001","98","1070","K 45/07"
"66","0","0","0","0","0","2001","98","1070","K 45/07"
"66","2","0","0","0","0","2001","98","1070","K 45/07"
"66","3","0","0","0","0","2001","98","1070","K 45/07"
"77","8","0","0","0","0","2001","98","1070","K 45/07"
"77","2-3a","0","0","0","0","2001","98","1070","K 45/07"
"77","1","0","2","0","0","2001","98","1070","K 45/07"
"77","4","0","0","0","0","2001","98","1070","K 45/07"
"0","7a","0","0","0","0","2001","98","1070","K 45/07"
"77","7b","0","0","0","0","2001","98","1070","K 45/07"
"180","0","0","0","0","0","1997","78","483","K 45/07"
"55","3","0","0","0","0","2001","98","1070","K 45/07"
"179","0","0","0","0","0","1997","78","483","K 45/07"
"180","0","1","0","0","0","1997","78","483","K 45/07"
"103","0","2","0","0","0","1997","78","483","K 45/07"
"178","0","3","0","0","0","1997","78","483","K 45/07"
"178","0","2","0","0","0","1997","78","483","K 45/07"
"0","0","1","0","0","0","1997","78","483","K 45/07"
"180","0","5","0","0","0","1997","78","483","K 45/07"
"61","0","0","0","0","0","2001","98","1070","K 45/07"
"75","0","0","0","0","0","2001","98","1070","K 45/07"
"75","2","0","0","0","0","2001","98","1070","K 45/07"
"75","4","0","0","0","0","2001","98","1070","K 45/07"
"6","0","1","0","0","0","1993","61","284","K 45/07"
"180","0","2","0","0","0","1997","78","483","K 45/07"
"180","0","5","0","0","0","1997","78","483","K 45/07"
"77","1","0","1","0","0","2001","98","1070","K 45/07"
"77","1","0","3","0","0","2001","98","1070","K 45/07"
"77","1","0","4","0","0","2001","98","1070","K 45/07"
"0","3","0","0","0","0","2008","30","185","K 45/07"
"77","7a","0","0","0","0","2001","98","1070","K 45/07"
"80","0","0","0","0","0","2001","98","1070","K 45/07"
"80d","1","0","0","0","0","2001","98","1070","K 45/07"
"31","0","0","0","0","0","1997","78","483","K 45/07"
"32","0","1","0","0","0","1997","78","483","K 45/07"
"176","0","1","0","0","0","1997","78","483","K 45/07"
"130","3","0","0","0","0","2001","98","1070","K 45/07"
"109","0","0","0","0","0","2001","98","1070","K 45/07"
"110","1","0","0","0","0","2001","98","1070","K 45/07"
"103-105","0","0","0","0","0","2001","98","1070","K 45/07"
"129-132","0","0","0","0","0","2001","98","1070","K 45/07"
"129","1","0","0","0","0","2001","98","1070","K 45/07"
"129","2","0","0","0","0","2001","98","1070","K 45/07"
"131","4","0","0","0","0","2001","98","1070","K 45/07"
"80a","1","0","0","0","0","2001","98","1070","K 45/07"
"80b","1","0","0","0","0","2001","98","1070","K 45/07"
"80b","3","0","0","0","0","2001","98","1070","K 45/07"
"7","0","0","0","0","0","1997","78","483","K 45/07"
"186","0","1","0","0","0","1997","78","483","K 45/07"
